EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroups,IncomeGroups,YearsAtCompanyGroups
859,2,3,3,4,3,55,False,Travel_Rarely,Research & Development,11,1,Medical,Female,1,Laboratory Technician,Married,26930,1,18,0,36.0,6,36,2,13,"(50.0, 60.0]","(25000.0, 50000.0]","(30.0, 40.0]"
861,3,3,1,4,3,26,False,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Research Director,Married,32940,1,11,0,1.0,6,1,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
863,2,3,2,2,4,38,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,13,0,8.0,5,3,1,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
864,3,3,2,3,3,36,False,Travel_Rarely,Human Resources,1,3,Human Resources,Male,1,Research Scientist,Single,23770,6,13,2,15.0,3,1,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
865,2,3,2,1,3,29,False,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Representative,Single,24040,1,17,0,10.0,3,10,1,5,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
866,4,3,1,3,3,35,False,Travel_Rarely,Sales,12,2,Life Sciences,Female,2,Sales Executive,Single,23180,3,19,0,10.0,4,5,0,4,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
867,3,3,4,3,3,39,False,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,20080,2,12,0,11.0,3,7,7,6,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
868,3,4,1,4,4,29,False,Travel_Frequently,Research & Development,5,1,Medical,Female,1,Research Scientist,Divorced,62440,1,22,0,6.0,3,6,1,3,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
869,1,3,3,3,3,50,False,Travel_Rarely,Research & Development,4,2,Medical,Female,1,Laboratory Technician,Married,27990,4,12,1,27.0,0,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
870,3,3,4,3,3,23,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,3,Manager,Married,105520,2,11,0,4.0,2,2,2,2,"(17.999, 25.0]","(100000.0, 125000.0]","(-1.0, 2.0]"
871,3,3,1,1,3,36,False,Travel_Frequently,Sales,21,3,Life Sciences,Male,2,Human Resources,Married,23290,3,15,0,9.0,2,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
872,3,3,4,4,3,42,False,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,5,Manager,Single,40140,8,13,1,24.0,3,1,0,1,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
873,3,3,2,3,2,35,False,Travel_Rarely,Sales,4,3,Medical,Female,2,Laboratory Technician,Married,74030,1,12,1,10.0,4,10,6,8,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
874,3,3,4,3,2,34,False,Travel_Frequently,Research & Development,25,1,Life Sciences,Female,1,Manager,Married,22590,1,14,0,8.0,2,8,7,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
875,3,3,4,1,3,40,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,13,0,5.0,5,5,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
876,4,4,4,2,3,43,False,Travel_Rarely,Research & Development,1,1,Other,Male,1,Manager,Divorced,46780,5,25,1,8.0,0,6,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
877,2,3,3,4,2,35,False,Travel_Rarely,Sales,6,3,Marketing,Female,3,Sales Representative,Married,135820,1,17,1,1.0,3,1,0,1,"(30.0, 40.0]","(125000.0, 150000.0]","(-1.0, 2.0]"
878,3,3,4,1,1,46,False,Travel_Rarely,Research & Development,12,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,11,0,27.0,2,26,0,12,"(40.0, 50.0]","(10000.0, 25000.0]","(20.0, 30.0]"
879,3,3,3,2,3,28,True,Travel_Rarely,Human Resources,1,3,Medical,Female,2,Laboratory Technician,Married,24130,1,16,1,1.0,2,1,0,0,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
880,2,3,2,3,2,22,False,Non-Travel,Sales,17,2,Marketing,Male,3,Sales Executive,Married,97050,1,18,2,4.0,3,4,1,3,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
881,2,4,2,3,3,50,False,Travel_Frequently,Research & Development,3,3,Other,Male,2,Research Scientist,Married,42940,2,20,0,32.0,2,30,12,13,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
882,3,3,2,4,3,32,False,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,14,1,6.0,3,3,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
883,3,4,2,4,2,44,False,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,3,Manager,Divorced,25190,0,21,2,23.0,2,22,1,10,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
884,3,3,2,2,2,30,False,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Research Director,Married,21210,1,13,1,6.0,2,6,1,1,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
885,3,3,3,1,3,45,False,Travel_Rarely,Sales,29,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,12,0,10.0,2,10,1,4,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
886,2,3,1,1,3,45,False,Non-Travel,Sales,2,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,14,1,10.0,3,10,4,5,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
887,3,4,4,1,3,31,False,Travel_Frequently,Research & Development,7,3,Medical,Male,2,Research Scientist,Single,36170,7,21,1,10.0,5,5,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
888,3,3,3,3,3,36,False,Travel_Rarely,Research & Development,18,1,Medical,Male,2,Manufacturing Director,Married,67250,9,17,1,7.0,3,3,1,1,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
889,2,3,3,4,3,34,False,Travel_Frequently,Sales,28,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,11,1,9.0,3,9,7,2,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
890,3,3,3,1,2,49,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Healthcare Representative,Married,69490,1,14,1,10.0,2,9,1,4,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
891,3,3,2,1,3,39,False,Travel_Rarely,Research & Development,6,2,Life Sciences,Male,3,Research Scientist,Married,106090,2,17,1,10.0,2,7,7,7,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
892,3,3,4,1,3,27,False,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,4,Research Scientist,Divorced,44470,1,13,0,7.0,4,7,0,7,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
893,2,4,2,1,3,35,False,Travel_Rarely,Research & Development,2,3,Medical,Female,2,Sales Executive,Married,21570,1,25,0,16.0,1,16,1,10,"(30.0, 40.0]","(10000.0, 25000.0]","(15.0, 20.0]"
894,3,3,2,1,2,28,False,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0,15,2,6.0,2,5,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
895,3,3,3,4,3,21,False,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Laboratory Technician,Single,170990,1,14,1,3.0,2,2,2,2,"(17.999, 25.0]","(150000.0, 175000.0]","(-1.0, 2.0]"
896,2,3,2,4,4,18,True,Travel_Frequently,Research & Development,3,5,Medical,Male,1,Research Director,Single,24790,1,12,1,0.0,2,0,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
897,2,3,4,3,3,47,False,Travel_Rarely,Research & Development,25,4,Medical,Male,2,Research Scientist,Married,148520,3,19,3,27.0,3,5,1,0,"(40.0, 50.0]","(125000.0, 150000.0]","(2.0, 5.0]"
898,3,3,3,3,3,39,False,Travel_Rarely,Sales,2,4,Life Sciences,Male,1,Laboratory Technician,Divorced,72640,0,17,0,11.0,5,10,0,7,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
899,3,3,1,3,3,40,False,Travel_Rarely,Research & Development,22,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,14,1,18.0,2,18,14,12,"(30.0, 40.0]","(50000.0, 75000.0]","(15.0, 20.0]"
900,3,3,3,3,3,35,False,Non-Travel,Research & Development,29,3,Medical,Female,2,Sales Executive,Married,78230,1,13,1,15.0,3,14,2,9,"(30.0, 40.0]","(75000.0, 100000.0]","(10.0, 15.0]"
901,4,3,3,3,2,37,False,Travel_Rarely,Research & Development,29,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,12,1,9.0,2,4,0,2,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
902,3,3,1,3,1,39,False,Travel_Frequently,Research & Development,2,3,Technical Degree,Female,2,Manager,Single,131940,0,11,0,10.0,2,9,3,8,"(30.0, 40.0]","(125000.0, 150000.0]","(5.0, 10.0]"
903,2,3,4,4,3,45,False,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,11,2,10.0,3,10,3,9,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
904,3,3,4,3,4,38,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,Sales Executive,Married,50790,3,11,0,10.0,3,5,0,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
905,3,3,4,1,3,35,True,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,12,1,15.0,0,13,6,0,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
906,3,3,2,2,1,37,False,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,14,0,8.0,4,8,7,7,"(30.0, 40.0]","(150000.0, 175000.0]","(5.0, 10.0]"
907,2,3,3,4,2,40,False,Travel_Rarely,Research & Development,8,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,17,0,18.0,2,4,3,3,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
908,2,3,1,4,3,44,False,Travel_Frequently,Sales,2,2,Marketing,Male,1,Laboratory Technician,Married,34520,4,11,1,14.0,2,10,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
909,3,3,3,4,3,48,False,Travel_Frequently,Sales,10,4,Marketing,Female,3,Manager,Married,22700,2,14,3,23.0,2,2,2,2,"(40.0, 50.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
911,3,4,1,4,3,24,False,Travel_Frequently,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,54880,1,22,1,6.0,6,6,1,3,"(17.999, 25.0]","(50000.0, 75000.0]","(5.0, 10.0]"
912,1,3,2,3,3,27,False,Travel_Rarely,Sales,10,4,Life Sciences,Male,3,Sales Executive,Married,194190,7,14,1,5.0,2,3,0,2,"(25.0, 30.0]","(175000.0, 200000.0]","(2.0, 5.0]"
913,3,4,4,4,2,27,False,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Single,28110,2,20,0,6.0,3,4,1,2,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
914,3,3,1,1,1,40,True,Travel_Rarely,Sales,16,4,Marketing,Male,1,Research Director,Single,36330,3,16,2,10.0,0,4,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
915,2,3,3,3,3,29,False,Travel_Rarely,Research & Development,20,1,Medical,Female,2,Manager,Single,41630,9,15,1,8.0,4,5,1,4,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
916,2,4,2,1,3,36,False,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,3,Sales Executive,Married,21320,4,20,0,9.0,1,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
917,2,3,4,3,3,25,False,Travel_Frequently,Sales,5,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,14,0,7.0,3,7,0,7,"(17.999, 25.0]","(125000.0, 150000.0]","(5.0, 10.0]"
918,3,3,4,2,3,39,False,Travel_Rarely,Sales,10,3,Marketing,Female,2,Research Director,Married,26840,4,12,0,7.0,2,5,1,0,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
919,2,4,1,2,3,49,False,Travel_Rarely,Sales,4,2,Life Sciences,Male,2,Research Director,Married,108450,3,24,0,27.0,4,4,1,2,"(40.0, 50.0]","(100000.0, 125000.0]","(2.0, 5.0]"
920,2,3,4,1,3,50,False,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Sales Executive,Divorced,43770,5,12,1,19.0,2,14,1,11,"(40.0, 50.0]","(25000.0, 50000.0]","(10.0, 15.0]"
921,3,3,3,3,3,20,False,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Sales Executive,Single,37430,1,13,1,2.0,2,2,2,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
922,3,3,4,2,3,34,False,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1,11,0,11.0,3,11,7,9,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
923,3,3,1,2,3,36,False,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2,14,0,15.0,2,4,1,3,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
924,3,3,3,3,3,49,False,Travel_Rarely,Human Resources,6,2,Life Sciences,Female,2,Research Scientist,Married,107390,2,11,3,30.0,3,15,2,12,"(40.0, 50.0]","(100000.0, 125000.0]","(10.0, 15.0]"
925,3,3,4,3,3,36,False,Non-Travel,Research & Development,8,4,Life Sciences,Male,4,Laboratory Technician,Married,103880,0,14,0,4.0,2,3,1,2,"(30.0, 40.0]","(100000.0, 125000.0]","(2.0, 5.0]"
926,3,3,4,1,3,36,False,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6,16,0,13.0,2,5,0,4,"(30.0, 40.0]","(100000.0, 125000.0]","(2.0, 5.0]"
927,3,3,2,3,3,54,False,Travel_Rarely,Sales,24,3,Marketing,Male,1,Laboratory Technician,Married,26000,3,14,0,36.0,5,10,4,7,"(50.0, 60.0]","(25000.0, 50000.0]","(5.0, 10.0]"
928,3,3,3,3,3,43,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Research Scientist,Married,24220,1,11,1,14.0,2,14,6,11,"(40.0, 50.0]","(10000.0, 25000.0]","(10.0, 15.0]"
929,2,3,4,4,4,35,True,Travel_Frequently,Research & Development,17,4,Medical,Male,1,Research Director,Single,54720,3,11,1,13.0,3,11,6,7,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
930,3,3,4,4,4,38,False,Travel_Frequently,Research & Development,19,2,Life Sciences,Male,2,Research Scientist,Married,24510,7,12,1,19.0,3,13,2,9,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
931,2,3,1,2,2,29,False,Travel_Rarely,Research & Development,1,2,Medical,Male,2,Sales Representative,Divorced,42400,1,14,0,10.0,2,10,0,9,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
932,2,3,4,4,3,33,False,Travel_Rarely,Research & Development,7,3,Medical,Male,5,Sales Executive,Divorced,109990,1,18,3,6.0,3,6,0,4,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
934,2,3,1,4,3,31,False,Travel_Rarely,Research & Development,28,4,Technical Degree,Female,2,Sales Executive,Married,127420,1,11,0,10.0,4,10,0,2,"(30.0, 40.0]","(125000.0, 150000.0]","(5.0, 10.0]"
935,2,3,4,1,2,49,False,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4,18,0,17.0,3,2,2,2,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
936,3,3,4,2,3,38,False,Travel_Frequently,Sales,29,2,Medical,Female,1,Sales Executive,Single,39170,1,15,3,4.0,2,4,3,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
937,2,4,2,2,3,47,False,Travel_Rarely,Research & Development,1,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6,22,1,29.0,2,3,1,2,"(40.0, 50.0]","(175000.0, 200000.0]","(2.0, 5.0]"
938,1,3,3,3,3,49,False,Travel_Rarely,Research & Development,21,3,Medical,Male,2,Manufacturing Director,Single,23800,4,13,0,23.0,3,8,0,0,"(40.0, 50.0]","(10000.0, 25000.0]","(5.0, 10.0]"
939,4,3,4,3,3,41,False,Travel_Rarely,Research & Development,24,4,Life Sciences,Female,4,Manager,Single,137260,3,12,0,21.0,6,2,0,2,"(40.0, 50.0]","(125000.0, 150000.0]","(-1.0, 2.0]"
940,3,3,4,1,3,20,False,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Sales Representative,Single,47770,1,18,1,2.0,3,2,0,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
941,2,3,3,4,3,33,False,Non-Travel,Research & Development,18,2,Medical,Female,2,Healthcare Representative,Divorced,63850,1,13,0,7.0,6,6,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
942,3,3,1,3,2,36,False,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,3,Sales Executive,Married,199730,6,12,0,10.0,2,3,0,2,"(30.0, 40.0]","(175000.0, 200000.0]","(2.0, 5.0]"
943,2,3,3,4,3,44,False,Travel_Rarely,Research & Development,9,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610,4,12,0,8.0,2,2,2,2,"(40.0, 50.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
944,3,3,4,3,3,23,True,Travel_Rarely,Human Resources,6,3,Life Sciences,Female,3,Laboratory Technician,Single,49690,1,12,0,5.0,3,5,1,2,"(17.999, 25.0]","(25000.0, 50000.0]","(2.0, 5.0]"
945,3,3,4,3,2,38,False,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,1,Sales Executive,Married,198450,7,11,1,7.0,3,0,0,0,"(30.0, 40.0]","(175000.0, 200000.0]","(-1.0, 2.0]"
946,3,3,2,4,3,53,False,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Research Director,Married,133200,3,11,0,11.0,2,4,1,2,"(50.0, 60.0]","(125000.0, 150000.0]","(2.0, 5.0]"
947,1,3,4,3,3,48,True,Travel_Frequently,Sales,10,2,Marketing,Male,1,Healthcare Representative,Married,63470,2,12,1,19.0,3,9,7,7,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
948,3,3,4,2,3,32,True,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Research Scientist,Single,27430,1,19,1,1.0,2,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
949,3,4,4,4,3,26,False,Non-Travel,Research & Development,18,2,Medical,Male,1,Human Resources,Single,108800,1,23,1,7.0,5,7,5,7,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
950,3,3,1,2,3,55,False,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,5,Laboratory Technician,Divorced,23420,5,11,2,8.0,2,4,1,2,"(50.0, 60.0]","(10000.0, 25000.0]","(2.0, 5.0]"
951,1,3,2,4,4,34,False,Travel_Rarely,Sales,28,3,Life Sciences,Female,2,Research Scientist,Married,176500,1,19,1,15.0,6,15,4,13,"(30.0, 40.0]","(175000.0, 200000.0]","(10.0, 15.0]"
952,2,3,3,4,4,60,False,Travel_Rarely,Sales,17,4,Medical,Male,1,Manager,Divorced,40250,3,13,1,19.0,5,1,0,0,"(50.0, 60.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
953,3,3,2,2,3,33,False,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Manager,Married,97250,1,11,0,14.0,0,14,2,13,"(30.0, 40.0]","(75000.0, 100000.0]","(10.0, 15.0]"
954,3,3,3,4,2,37,False,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,1,Laboratory Technician,Divorced,119040,1,12,1,6.0,4,6,1,3,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
955,3,3,2,4,3,34,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Healthcare Representative,Married,21770,1,13,0,10.0,5,10,8,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
956,3,3,3,4,3,23,True,Travel_Rarely,Research & Development,12,2,Medical,Male,2,Research Scientist,Divorced,75250,1,14,2,3.0,2,3,0,2,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
957,4,3,3,4,3,44,False,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Research Scientist,Married,48340,1,14,0,9.0,1,8,6,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
958,3,3,1,4,4,35,False,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,3,Sales Executive,Single,20420,0,16,0,6.0,2,5,1,4,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
959,1,3,4,4,3,43,False,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,2,Sales Executive,Married,22200,1,11,0,10.0,2,10,8,8,"(40.0, 50.0]","(10000.0, 25000.0]","(5.0, 10.0]"
960,3,3,3,3,3,24,False,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,Sales Executive,Married,10520,1,13,0,5.0,3,5,0,4,"(17.999, 25.0]","(10000.0, 25000.0]","(2.0, 5.0]"
961,3,3,4,3,3,41,False,Travel_Rarely,Sales,6,4,Marketing,Male,1,Research Scientist,Single,28210,1,17,0,10.0,3,10,8,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
962,3,3,4,3,3,29,False,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,192370,9,11,1,9.0,2,5,1,2,"(25.0, 30.0]","(175000.0, 200000.0]","(2.0, 5.0]"
963,1,3,3,4,2,36,False,Travel_Rarely,Human Resources,1,4,Life Sciences,Female,3,Research Scientist,Single,41070,3,11,1,17.0,2,13,6,7,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
964,2,3,3,3,2,45,False,Non-Travel,Sales,2,3,Life Sciences,Female,2,Manufacturing Director,Married,83960,3,15,2,25.0,3,23,14,4,"(40.0, 50.0]","(75000.0, 100000.0]","(20.0, 30.0]"
965,2,3,4,3,3,24,True,Travel_Rarely,Sales,6,2,Medical,Female,2,Manager,Married,20070,1,12,0,1.0,2,1,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
966,3,3,3,3,1,47,True,Travel_Frequently,Research & Development,1,3,Medical,Female,2,Sales Executive,Married,196270,7,11,2,25.0,1,23,14,10,"(40.0, 50.0]","(175000.0, 200000.0]","(20.0, 30.0]"
967,3,3,4,3,4,26,False,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Sales Executive,Married,106860,1,14,1,3.0,2,3,0,2,"(25.0, 30.0]","(100000.0, 125000.0]","(2.0, 5.0]"
968,3,4,4,2,3,45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Research Director,Single,29420,1,22,1,21.0,4,21,8,6,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
969,3,3,1,3,2,32,False,Travel_Frequently,Sales,1,1,Marketing,Male,2,Laboratory Technician,Married,88580,6,16,1,10.0,2,5,1,3,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
970,3,3,2,3,4,31,False,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,1,Sales Executive,Married,167560,1,11,2,6.0,5,5,0,3,"(30.0, 40.0]","(150000.0, 175000.0]","(2.0, 5.0]"
971,1,3,3,2,3,41,False,Non-Travel,Sales,2,2,Medical,Male,2,Research Scientist,Married,107980,6,14,2,10.0,5,3,1,2,"(40.0, 50.0]","(100000.0, 125000.0]","(2.0, 5.0]"
972,3,3,2,1,3,40,False,Travel_Rarely,Research & Development,22,2,Technical Degree,Male,1,Healthcare Representative,Married,23230,2,16,1,18.0,2,1,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
973,2,3,2,1,4,24,False,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,1,Research Scientist,Divorced,14160,1,15,1,6.0,3,6,1,2,"(17.999, 25.0]","(10000.0, 25000.0]","(5.0, 10.0]"
974,2,3,3,2,3,46,False,Travel_Rarely,Research & Development,6,3,Medical,Male,4,Sales Executive,Single,46150,6,12,0,19.0,3,10,0,9,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
975,3,4,4,3,3,35,False,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Laboratory Technician,Married,24610,2,20,1,17.0,4,7,0,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
976,3,3,2,4,2,30,False,Travel_Rarely,Sales,9,4,Marketing,Male,1,Laboratory Technician,Married,87220,1,17,1,10.0,3,10,0,8,"(25.0, 30.0]","(75000.0, 100000.0]","(5.0, 10.0]"
977,3,3,3,2,1,47,False,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Sales Executive,Married,39550,7,12,1,4.0,5,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
978,3,4,3,4,2,46,False,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,3,Sales Executive,Divorced,99570,4,20,0,13.0,1,10,0,3,"(40.0, 50.0]","(75000.0, 100000.0]","(5.0, 10.0]"
979,3,4,2,1,3,36,True,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Manufacturing Director,Divorced,33760,5,20,0,16.0,3,2,2,2,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
980,3,3,1,2,3,32,True,Travel_Rarely,Research & Development,26,3,Medical,Female,2,Research Director,Single,88230,6,13,2,10.0,3,0,0,0,"(30.0, 40.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
981,3,3,3,2,1,23,False,Travel_Rarely,Sales,6,4,Life Sciences,Male,3,Manufacturing Director,Single,103220,1,14,2,3.0,2,3,1,2,"(17.999, 25.0]","(100000.0, 125000.0]","(2.0, 5.0]"
982,3,3,4,4,2,31,False,Travel_Frequently,Sales,3,3,Marketing,Male,2,Sales Executive,Single,46210,2,18,1,9.0,3,5,1,4,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
